rep,cell,true_effect,true_rho,dataset_sha256,M1_evaluable,M2_evaluable,estimate_difference_M2_minus_M1,se_difference_M2_minus_M1,M1_rejected,M2_rejected,M1_covered,M2_covered,M1_singular,M2_singular
417,P7_C_EFFECT_RHO0,0.1,0.0,8a39adc2eb69d69e9d53b48070280ee044b9de91c6f516dabb9fb97a03027557,True,True,0.00020000000000000573,-0.0007000000000000027,1.0,1.0,1.0,1.0,False,False
417,P7_D_EFFECT_RHO30,0.1,0.3,5df0e995c1d136c956ccd54ccf5acfe4fa6d9a4a3ef81a73080f07335c929d67,True,True,0.00020000000000000573,-0.0005000000000000004,1.0,1.0,1.0,1.0,False,False
418,P7_A_NULL_RHO0,0.0,0.0,496f43c2acf8394c39fcb4f4d7ca5a0fc36d9859519dbb3372e7deb973f6291a,True,True,0.0,0.0,1.0,1.0,0.0,0.0,True,True
418,P7_B_NULL_RHO30,0.0,0.3,1c746c355eb758f3eff6314c550c3e602f785a8978a40d038e79a9e3700710da,True,True,0.0004000000000000045,-0.0017999999999999995,1.0,1.0,0.0,0.0,True,True
418,P7_C_EFFECT_RHO0,0.1,0.0,30e142717d64392e9be9fb478416277d719257dacc6f665143ef73c492649ad4,True,True,0.0003999999999999976,-0.0022000000000000006,1.0,1.0,0.0,0.0,True,True
418,P7_D_EFFECT_RHO30,0.1,0.3,ae7e9cef3349a46a045ce47d6a7e1fcad7cc4b4f374e92e5b708bdb9d63d14d3,True,True,0.0004000000000000045,-0.0022000000000000006,1.0,1.0,0.0,0.0,True,True
419,P7_A_NULL_RHO0,0.0,0.0,0c7f02c1ba34e9c8b279ab79b6591b44231ae5e698557308404e0ff7ae78725c,True,True,0.00020000000000000226,-0.0007999999999999986,0.0,0.0,1.0,1.0,True,True
419,P7_B_NULL_RHO30,0.0,0.3,249921c93eb56015785837e80c50a943b5645fc78232ffd19653f4037816bbc5,True,True,0.00030000000000000165,-0.0009000000000000015,0.0,0.0,1.0,1.0,True,True
419,P7_C_EFFECT_RHO0,0.1,0.0,8043b374b3e22bd8a0a657cc3324baf6daeeab3f6b6783292d7efe64690e855d,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
419,P7_D_EFFECT_RHO30,0.1,0.3,a0c8faaaabbb599faeb9d2278ac8e35bf4935fd29f8d32f9ba35f24a663b301e,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,False
420,P7_A_NULL_RHO0,0.0,0.0,d5d0fd0b3577d3a1ece8c9245e7aac9078bf3296d5dd7f30b38d50cc4fe22b6b,True,True,0.0004999999999999996,-0.0016000000000000007,0.0,0.0,1.0,1.0,True,True
420,P7_B_NULL_RHO30,0.0,0.3,a81e0e7707cdf07414e258a929d4b229714e15539fdecb12788511dd7a684eeb,True,True,0.0005,-0.0015000000000000013,0.0,0.0,1.0,1.0,False,False
420,P7_C_EFFECT_RHO0,0.1,0.0,b8938cbb3d7785287557a034d2b5788b8add1c97fc3a36a325e030dd7160267c,True,True,0.0005000000000000004,-0.0019000000000000024,1.0,1.0,1.0,1.0,False,False
420,P7_D_EFFECT_RHO30,0.1,0.3,36efd7a417d11649079f9c027df9cb8622123dd67c13245d518ede7ac138a166,True,True,0.0005000000000000004,-0.0019000000000000024,1.0,1.0,1.0,1.0,False,False
421,P7_A_NULL_RHO0,0.0,0.0,11b40f7fefa697a29f8b55c6cbe095c7f2acd3d5a986bded73d158128761b42c,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
421,P7_B_NULL_RHO30,0.0,0.3,ee7b181dfb320c6a30b640425c58139fdb4da20274dfceb6c841cef588d482dc,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
421,P7_C_EFFECT_RHO0,0.1,0.0,9b25b808b1b15b288f7e26020f7a484f8796af66bd21c80589bcd85c4fd4e185,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
421,P7_D_EFFECT_RHO30,0.1,0.3,e7dcb34d5316dfa99f1360f81beb64085051146248ce5f45890747b31da8501a,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
422,P7_A_NULL_RHO0,0.0,0.0,9ecd1da884984d0ed49d5bf2b759c7245874bd8acb2add75b4a131bb2e5389aa,True,True,0.00010000000000000026,-0.0006999999999999992,0.0,0.0,1.0,1.0,True,True
422,P7_B_NULL_RHO30,0.0,0.3,b920d45de32a20e8ee104361015b25c8276230aed791159d5df66fdce130a425,True,True,0.00010000000000000026,-0.0006999999999999992,0.0,0.0,1.0,1.0,True,True
422,P7_C_EFFECT_RHO0,0.1,0.0,d690ca53e1194b002031502af70f878c70918e9a931ea8da2012ad2241e98f92,True,True,0.00019999999999999185,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
422,P7_D_EFFECT_RHO30,0.1,0.3,fcfcad3de693c963fc94fb4f475f48cc3e55e8fc72e494b017e0fb4babcedc41,True,True,0.00010000000000000286,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
423,P7_A_NULL_RHO0,0.0,0.0,40b79b60621a9dc2261678d41f1a2ed7a5e1bf9b7b8dec03d43bb33613e82bce,True,True,0.0001999999999999988,-0.0005000000000000004,0.0,0.0,1.0,1.0,False,True
423,P7_B_NULL_RHO30,0.0,0.3,2c19d60558c254a1c8a538ad172015745e06729c626ad2a78681bba7a156142f,True,True,0.0001999999999999988,-0.0005000000000000004,0.0,0.0,1.0,1.0,False,True
423,P7_C_EFFECT_RHO0,0.1,0.0,47b99bb569424a93d96f03f2a94f45f56356a4d6188d28d258039fea01b2160b,True,True,0.0002999999999999947,-0.0005999999999999998,1.0,1.0,1.0,1.0,True,True
423,P7_D_EFFECT_RHO30,0.1,0.3,04157acfa08ee8dcdbe9a6e5b5714a7d1c9c460c872cb9156fd36ce49fbd52d8,True,True,0.0003000000000000086,-0.0005999999999999998,1.0,1.0,1.0,1.0,False,True
424,P7_A_NULL_RHO0,0.0,0.0,5af4795626037294e1992cfcc8b0757961efe5a1c01bab632df4122228cc1907,True,True,-0.00030000000000000003,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
424,P7_B_NULL_RHO30,0.0,0.3,c40de939a51f870be62c823d9d0640deee3d2c428b3080ba17e54afdb2294dd4,True,True,-0.0004,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
424,P7_C_EFFECT_RHO0,0.1,0.0,c076c58a82e4e09e3f32ddb56b5dd9cc2565efc829332c290d6bc62161c4dd5c,True,True,-0.00020000000000000573,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
424,P7_D_EFFECT_RHO30,0.1,0.3,1a1b44dbf771c5b089e939e24fe5013ff4b4f57a5854fa997a6b493dd531d3a0,True,True,-0.0002999999999999947,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
425,P7_A_NULL_RHO0,0.0,0.0,abca7046f2748ed2114b778b2beea62e64cb45acf00014c6335917c8345c82c8,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
425,P7_B_NULL_RHO30,0.0,0.3,60fb3826c583983889ed13637fde31703d8d917f95f69c7a783abe651f1235cc,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
425,P7_C_EFFECT_RHO0,0.1,0.0,3e9877a5151ad2cdb7be77a22e68f0e73e916bc5f18c384601788fbdff2ba47b,True,True,0.00010000000000000286,-0.0017000000000000001,1.0,1.0,1.0,1.0,True,True
425,P7_D_EFFECT_RHO30,0.1,0.3,5be8d2c48dfab14b477c741effd1b46050239565a4518b94f19f6eac2c6dbde5,True,True,0.00010000000000000286,-0.0017999999999999995,1.0,1.0,1.0,1.0,True,True
426,P7_A_NULL_RHO0,0.0,0.0,3842f6b3d1c65424b5bdf771245731734321217b1c1e40ac7180ab33b63472ce,True,True,9.999999999999593e-05,-0.0013000000000000025,1.0,1.0,0.0,0.0,False,False
426,P7_B_NULL_RHO30,0.0,0.3,77114d052408d76200bb98e93ebb341ab5f69f88209a10683f1065802e23ed0e,True,True,0.0001999999999999988,-0.0011000000000000003,0.0,1.0,1.0,0.0,False,False
426,P7_C_EFFECT_RHO0,0.1,0.0,3384137cb010b4a66b9be432c03cff8b97217f9ebe0dd2035fa136c04b652884,True,True,9.999999999998899e-05,-0.0017000000000000001,1.0,1.0,1.0,0.0,False,False
426,P7_D_EFFECT_RHO30,0.1,0.3,40fc2413baec59614f80ff5ceed7c0d9cf8c64820da1f3392ed2c7509019261c,True,True,-0.00020000000000000573,-0.0001999999999999988,1.0,1.0,0.0,0.0,True,False
427,P7_A_NULL_RHO0,0.0,0.0,bc8629646a91192f758a2265580aefd95ab34d14fae3afdb82f99bea6f0a35d2,True,True,0.0,0.0,1.0,1.0,0.0,0.0,True,True
427,P7_B_NULL_RHO30,0.0,0.3,7ffebea42402eff2b27d60d682d55d4e8c071db5c303ddab39de7328697f19e8,True,True,0.0,0.0,1.0,1.0,0.0,0.0,True,True
427,P7_C_EFFECT_RHO0,0.1,0.0,61d13a54a1cbb6f1ef3970c0b4fe025c9947e247d120401be14e160bde0f95de,True,True,0.0,0.0,1.0,1.0,0.0,0.0,True,True
427,P7_D_EFFECT_RHO30,0.1,0.3,bf4245182c11ac608d7f29250a8f336700ecccd76f70ea1f6733ad463f3c0e46,True,True,0.0,0.0,1.0,1.0,0.0,0.0,True,True
428,P7_A_NULL_RHO0,0.0,0.0,3b2aa4601763f962539de048a4506f476abe493cf0358d4e5f92e3b00b0a5cb1,True,True,0.0,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
428,P7_B_NULL_RHO30,0.0,0.3,da6ff3360a1340c79b6d6a2e2fcc7e1681356accfbf5d861feaad5907ad2592d,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
428,P7_C_EFFECT_RHO0,0.1,0.0,1c132cc460a943df7290a3927214a98bd4757d015e4973b80c2660c4cd79c1a3,True,True,0.0,-0.00030000000000000165,1.0,1.0,1.0,1.0,True,True
428,P7_D_EFFECT_RHO30,0.1,0.3,bb8d40a1e278a381df649e772be67ca07efb09771423ea5209b27e13d934794a,True,True,-0.00010000000000000286,-0.0002999999999999982,1.0,1.0,1.0,1.0,True,True
429,P7_A_NULL_RHO0,0.0,0.0,a4082292c813c254dbb7f731f838543de2562e3d6f30b786a4bb94d11317425b,True,True,0.00040000000000000105,-0.0024999999999999988,0.0,0.0,1.0,1.0,True,True
429,P7_B_NULL_RHO30,0.0,0.3,6bac81903045349e67b586bd719b728d25ce41eb9555de96784771da4b3df322,True,True,0.0002999999999999999,-0.0023,0.0,0.0,1.0,1.0,False,True
429,P7_C_EFFECT_RHO0,0.1,0.0,dfa29790cb28fe744d7cc812eaa71587ac862fed17766a11a756058c23fb6008,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
429,P7_D_EFFECT_RHO30,0.1,0.3,50556fc312e14dc78211d46bf7a4a1fddeecb51380fbe33e3a08035c508af835,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
430,P7_A_NULL_RHO0,0.0,0.0,1548f183c1ad4e8178bea9a858f3dd27941d4f00481203500d42f35f7a7b794a,True,True,0.00010000000000000005,0.0,0.0,0.0,1.0,1.0,True,True
430,P7_B_NULL_RHO30,0.0,0.3,7875ea81727ada2f9bd8f7783b25c717bfac70b0fb19c10d69733526100fee01,True,True,9.999999999999983e-05,0.0,0.0,0.0,1.0,1.0,True,True
430,P7_C_EFFECT_RHO0,0.1,0.0,19956522ddb2f7f1ac3f687b55c8ca803aeac11972e601cbf1173ff6005f6f0e,True,True,0.0,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
430,P7_D_EFFECT_RHO30,0.1,0.3,c1f6876263217a2d5928a1fd477e1d585da7c4c7081b524f339396b6928cc4e2,True,True,0.00010000000000000286,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
431,P7_A_NULL_RHO0,0.0,0.0,fc2a29029dbdcca54bed3c9514793f696716517b05348a1cf1a61381e3bf4774,True,True,0.00040000000000000105,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
431,P7_B_NULL_RHO30,0.0,0.3,0930507b7274e30c77c5bf9ef3c442d22c67e9e2eefa533f0e02ca6a1852324a,True,True,0.0003999999999999993,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
431,P7_C_EFFECT_RHO0,0.1,0.0,8f7aebab7dfb9d190912be8e54c656f3d6711ef9e374e260f7a4ddf749f3d291,True,True,0.0005000000000000004,-0.0005000000000000004,1.0,1.0,1.0,1.0,True,True
431,P7_D_EFFECT_RHO30,0.1,0.3,f063db52c994264c9ed48abc6df537878f19796f458063a81a539f2dcdda9456,True,True,0.0003999999999999976,-0.00030000000000000165,1.0,1.0,1.0,1.0,False,True
432,P7_A_NULL_RHO0,0.0,0.0,f8cd10e8f0f4dabff68a9c245bce3e36e16323dce05070d124871668fd40ae18,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
432,P7_B_NULL_RHO30,0.0,0.3,c4a0765c971a1b03c1bdbe1b23e28fab0eb590691f2d45efda988de421f2335d,True,True,0.0,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
432,P7_C_EFFECT_RHO0,0.1,0.0,337cc9341a1c3ad0990a95e00778cd10f962c8d53677eb56a043d2ecbfbcae96,True,True,0.00010000000000000286,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
432,P7_D_EFFECT_RHO30,0.1,0.3,fe847e4a7634abd3b0056f0e00525f45f6fe5935b4426227a25aa534983dc835,True,True,0.0,-0.00040000000000000105,1.0,1.0,1.0,1.0,True,True
433,P7_A_NULL_RHO0,0.0,0.0,928c99d93b5b5b3ec431688ed970654fe349ffcc6f778713215867a1f3e32a46,True,True,0.0,0.0,1.0,1.0,0.0,0.0,False,True
433,P7_B_NULL_RHO30,0.0,0.3,b15a7caded87c5860686942bcecbab7554db0e42bca5170e3645733d44e8ef59,True,True,0.0,0.0,1.0,1.0,0.0,0.0,False,True
433,P7_C_EFFECT_RHO0,0.1,0.0,967e1072bb2003b0904aeba52a2f66cd5d7c5f7f4f6259d43e48dc33b6b8c3d9,True,True,0.0,-9.99999999999994e-05,1.0,1.0,0.0,0.0,True,True
433,P7_D_EFFECT_RHO30,0.1,0.3,3e9c8b52d19f705ce68d6e268c44b0b517fb17f5c0058ab7519beb6e84f6cae3,True,True,0.0,-0.0001999999999999988,1.0,1.0,0.0,0.0,True,True
434,P7_A_NULL_RHO0,0.0,0.0,140c520da2f49246f8e1810d7cd851acc41a18e968eb52b76ba84e34bf48dc57,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
434,P7_B_NULL_RHO30,0.0,0.3,f417f9204e2e3bd371d0ab9f7a57184a2f647ae77276228974aa56bacd5ae097,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
434,P7_C_EFFECT_RHO0,0.1,0.0,fb3609bc7477c0ce375b9fb5c8a3d33d41df59e032e91c3298bc7d22061d114e,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
434,P7_D_EFFECT_RHO30,0.1,0.3,94df3b5d1f39c480afd49c827f32c00bdc2199702d86ad12a705848cc59679c6,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
435,P7_A_NULL_RHO0,0.0,0.0,807277f0c72d4eb0e9a5af79080fa72c085991cbe30b90b9e916155bc013378b,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
435,P7_B_NULL_RHO30,0.0,0.3,bdd91f744ee0ae808be10fd0fda11b4a82586649477e7d8a3f686c1384ca8dfc,True,True,0.0,-0.00040000000000000105,0.0,0.0,1.0,1.0,True,True
435,P7_C_EFFECT_RHO0,0.1,0.0,4053b49072c9d3a29fd58ea58ab99c787f9820dafd7289c00f2fd24f862cd4d3,True,True,0.0,-0.0005000000000000004,1.0,1.0,1.0,1.0,True,True
435,P7_D_EFFECT_RHO30,0.1,0.3,bf8d37c375d25097680468830495d5119f2457e2685a13c861f2598d13e49a32,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
436,P7_A_NULL_RHO0,0.0,0.0,b133018670603628077316377d3ed28f30c0977671d051f5e79ea23cc95142c6,True,True,0.00010000000000000286,-0.0016000000000000007,0.0,0.0,1.0,1.0,True,True
436,P7_B_NULL_RHO30,0.0,0.3,5397ea3511073f4300d176ef9fdd9dffdb5f514558ac5b86553e7ed4e673481a,True,True,0.00020000000000000573,-0.0015000000000000013,0.0,0.0,1.0,1.0,True,True
436,P7_C_EFFECT_RHO0,0.1,0.0,5b78870365550459a54d3f46405e861b3c98cbc6c10a28b7f2e859c83d3e29de,True,True,0.00010000000000000286,-0.0016000000000000007,1.0,1.0,1.0,1.0,True,True
436,P7_D_EFFECT_RHO30,0.1,0.3,24489801ba3a742da730081309664aa516a2baa5cd36bd17a2c01590a150f55a,True,True,0.00020000000000000573,-0.0013000000000000025,1.0,1.0,1.0,1.0,True,True
437,P7_A_NULL_RHO0,0.0,0.0,3f394eda45dd9acb7d136c477094de499937e16722d9fb5a4c67f8d695cedbb9,True,True,0.00020000000000000052,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
437,P7_B_NULL_RHO30,0.0,0.3,62934dd604d555c19c6a32e42ac98cbd20c274b64211efccc65568cf48209fcf,True,True,0.0002999999999999999,-0.0001999999999999988,0.0,0.0,1.0,1.0,True,True
437,P7_C_EFFECT_RHO0,0.1,0.0,6a1350b0286b50bc20764851584fa096df14e3ab35259492d06c6da1b915b2c9,True,True,0.00020000000000000573,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
437,P7_D_EFFECT_RHO30,0.1,0.3,137f9e91b0277ae84f17b5e211696b7816c40788a72330848e66142135886481,True,True,0.00020000000000000573,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
438,P7_A_NULL_RHO0,0.0,0.0,499b94a5edb7e4402f8aaceaf4eba442a1f0c5cb36a0f38b32e3dd0d66cd3ea5,True,True,-0.00010000000000000026,-0.0019999999999999983,0.0,0.0,1.0,1.0,True,True
438,P7_B_NULL_RHO30,0.0,0.3,b1596b52d2cecdb8296ded8408e3c32d9c85f73f33a728259a415a48ef0ca345,True,True,0.0,-0.0017999999999999995,0.0,0.0,1.0,1.0,True,True
438,P7_C_EFFECT_RHO0,0.1,0.0,e9afeb962184bcd6ceed961e694d2daa0da1ae39e89eb393e928f4a495269cdc,True,True,-0.00010000000000000286,-0.001299999999999999,1.0,1.0,1.0,1.0,True,True
438,P7_D_EFFECT_RHO30,0.1,0.3,46c633828284654e46cd7ddaf70445102d17288db863838322d4947c8180a0d0,True,True,-0.00010000000000000286,-0.001299999999999999,1.0,1.0,1.0,1.0,True,True
439,P7_A_NULL_RHO0,0.0,0.0,f217a73c0e24e6df7060f9f407bf71fca6fbfb4c04c830fbf292feb08a9bf866,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
439,P7_B_NULL_RHO30,0.0,0.3,b1624900addc88848a2485e095a8629e9fbb367b231bddce64446e2a5023fc5c,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
439,P7_C_EFFECT_RHO0,0.1,0.0,cd969ead6d462f5d408d724f6ab7061fd25fda9509faf17a152e4ea3d77b0c1a,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
439,P7_D_EFFECT_RHO30,0.1,0.3,797223f2eceb0fb982f2485b9908e756e054ee455f735f7ab4c46cf6211b5080,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,True
440,P7_A_NULL_RHO0,0.0,0.0,32e75b0063d2d8195c15ee8ddd7604660f14e57342340a8521ae4eb73339b67a,True,True,0.0004000000000000045,-0.0015000000000000013,0.0,0.0,1.0,1.0,True,True
440,P7_B_NULL_RHO30,0.0,0.3,350e56bc8341a7fdb1ee65a0d569fdbe341f75eb0cab8f9875609641f3fb8af1,True,True,0.0005000000000000004,-0.001299999999999999,0.0,0.0,1.0,1.0,True,True
440,P7_C_EFFECT_RHO0,0.1,0.0,05c6fbb5605a2c070ab1e7a5b006d9ba84cfff59111116ba2bc9ed7e7154601e,True,True,0.0006000000000000033,-0.0013000000000000025,1.0,1.0,1.0,1.0,True,True
440,P7_D_EFFECT_RHO30,0.1,0.3,ad10763fb5cb9d20b0cbcc0effc73fe2086f499397a243e7cca1c2baddd8f8a3,True,True,0.0006000000000000033,-0.0011999999999999997,1.0,1.0,1.0,1.0,True,True
441,P7_A_NULL_RHO0,0.0,0.0,1bb697700ed23f40535ceb06409acfd92c62b611faf9dd8bce905a193d60358e,True,True,0.00010000000000000113,0.0,0.0,0.0,1.0,1.0,True,True
441,P7_B_NULL_RHO30,0.0,0.3,793c9c260e2e693e2f7afb557433300243c3969847687b12d27f8d1f490cc968,True,True,-0.0002999999999999999,-0.0005000000000000004,0.0,0.0,1.0,1.0,True,True
441,P7_C_EFFECT_RHO0,0.1,0.0,d5fd77ccc17ab75dde1b138f6c3e0943f3ccd3c7daacdee992725bf1747f37f2,True,True,-0.00020000000000000573,-0.0005999999999999998,1.0,1.0,1.0,1.0,True,True
441,P7_D_EFFECT_RHO30,0.1,0.3,0f0b133d91ddf7456c04e8e76843bd801d741d7d48880a854476f88659a50026,True,True,-0.0003000000000000086,-0.0008000000000000021,1.0,1.0,1.0,1.0,True,True
442,P7_A_NULL_RHO0,0.0,0.0,4dd84840a529a07c2a070a4e7f5e19a07898e33205d65086f84ca49c5efbe935,True,True,0.00010000000000000005,-0.0007000000000000027,0.0,0.0,1.0,1.0,False,False
442,P7_B_NULL_RHO30,0.0,0.3,5d343da571c0a5d6c401564ceaef978219867ce542ef3452cc6364e987ab84f6,True,True,0.00019999999999999998,-0.0005000000000000004,0.0,0.0,1.0,1.0,False,False
442,P7_C_EFFECT_RHO0,0.1,0.0,f65e8e0b0d3a372e502b8d394ca2e25a73ad8b7975f18f8fbcc95ae11d7fb5e7,True,True,0.00020000000000000573,-0.0005999999999999998,1.0,1.0,1.0,1.0,True,True
442,P7_D_EFFECT_RHO30,0.1,0.3,2e2598ffc664b4162c06814b11f96c44d56b8d0f39324b42df554b0a7d509f36,True,True,0.00010000000000000286,-0.0005000000000000004,1.0,1.0,1.0,1.0,True,True
443,P7_A_NULL_RHO0,0.0,0.0,34e5f712038e01ef0e9ea13d122e4dfc04a3e4e3c1d2b8333d44a0009def7bcf,True,True,-9.999999999999593e-05,-0.00020000000000000226,0.0,0.0,1.0,1.0,True,False
443,P7_B_NULL_RHO30,0.0,0.3,679051605d3c69f6e05fd6c7ef341acd6cd23285253078a9ed72b5ace89199de,True,True,-9.999999999999593e-05,-0.00030000000000000165,0.0,0.0,1.0,1.0,True,False
443,P7_C_EFFECT_RHO0,0.1,0.0,2f91bada2370132a50ecd10103e160cd22c872d1da4a6eab88fca375b092b4f5,True,True,0.0,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,False
443,P7_D_EFFECT_RHO30,0.1,0.3,c02ce9e264b64ace590c0391814c932f6c3c5e3be6e3132cdcbddcdc8e5e8e40,True,True,0.0,0.0,1.0,1.0,1.0,1.0,True,False
444,P7_A_NULL_RHO0,0.0,0.0,de0d9976d50ceddbaf1b42185e6cb2a8d94dae27755e9a37e3250fca96dfcf54,True,True,9.99999999999994e-05,-0.0006999999999999992,0.0,0.0,1.0,1.0,False,True
444,P7_B_NULL_RHO30,0.0,0.3,f73930a29686f93865452dc3aa8ffe028095e9011155267d870acaac6266da8e,True,True,0.00020000000000000052,-0.0005999999999999998,0.0,0.0,1.0,1.0,False,False
444,P7_C_EFFECT_RHO0,0.1,0.0,a1360296e8ead239d8b51ae13642326407b71c98590c0a5a15286a439a56dd6f,True,True,0.00020000000000000573,-0.0008000000000000021,1.0,1.0,1.0,1.0,False,False
444,P7_D_EFFECT_RHO30,0.1,0.3,22f31ee127c7a3094342924088e76a22146162ec1f7f2c88d44da5ff5baf1203,True,True,0.00020000000000000573,-0.0007999999999999986,1.0,1.0,1.0,1.0,False,False
445,P7_A_NULL_RHO0,0.0,0.0,e1e34cf21719203966e82d5ef86b16147959ae335f3c44e111c4b2e1a313e7e0,True,True,9.999999999999983e-05,0.0,0.0,0.0,1.0,1.0,True,True
445,P7_B_NULL_RHO30,0.0,0.3,803bed4f5b9d431c60bd7be7a5f69b1188494cc39e8bf2762d7c0aa4c8131bc3,True,True,9.999999999999983e-05,0.0,0.0,0.0,1.0,1.0,True,True
445,P7_C_EFFECT_RHO0,0.1,0.0,fb244448a8a837882557209189102798da870b74dc9f1b6cd5417746ba617dad,True,True,0.0,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
445,P7_D_EFFECT_RHO30,0.1,0.3,52353d7463a1420e3700bb1c77f77ff16f3781edfa49fe40551545bb3e6ce6d2,True,True,0.00010000000000000286,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
446,P7_A_NULL_RHO0,0.0,0.0,4aad2669db33b7fcf84e1ec6974a7b6c4a3606cbf659ea556e3c4adc71511dcf,True,True,0.0003999999999999976,-0.0007999999999999986,0.0,0.0,1.0,1.0,True,True
446,P7_B_NULL_RHO30,0.0,0.3,01c3288f2ca5db36140578d71544c7610c33f2be9504cd566110f0700b64897f,True,True,0.00040000000000000105,-0.0005999999999999998,0.0,0.0,1.0,1.0,True,True
446,P7_C_EFFECT_RHO0,0.1,0.0,7ffa678a7fde38d988279109be01acab6a38ffc4d758e7d1539ba770af3ff493,True,True,0.0005999999999999894,-0.0005999999999999998,1.0,1.0,1.0,1.0,True,True
446,P7_D_EFFECT_RHO30,0.1,0.3,ff072fdf4b1bc8df62c249061a2227da2423135cbd58e69ad3930434c0deb9a6,True,True,0.0005000000000000004,-0.0005999999999999998,1.0,1.0,1.0,1.0,True,True
447,P7_A_NULL_RHO0,0.0,0.0,fef5b4f53adf3c74aedfc062ff180357d96d929e9690ef2ffab05b7bb98868a5,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
447,P7_B_NULL_RHO30,0.0,0.3,db23eb5b4c13fc48219ea26ac78403000c4ca51c97800e51a49aaeb659fff80b,True,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True
447,P7_C_EFFECT_RHO0,0.1,0.0,60024bbcd40870613bc7282a1ad56145027305182dea491d5b444eed43db69e0,True,True,9.999999999998899e-05,-0.00020000000000000226,1.0,1.0,1.0,1.0,True,True
447,P7_D_EFFECT_RHO30,0.1,0.3,10938a3916e5240b1e3df216114509cc89c0d503d7ad26fec5e1cb919767740b,True,True,9.999999999998899e-05,-9.99999999999994e-05,1.0,1.0,1.0,1.0,True,True
448,P7_A_NULL_RHO0,0.0,0.0,1e0417fbf1daa0b8eb72f02653d2791601e94683e426f5176bea32c43c73b5ec,True,True,0.0002999999999999999,-9.99999999999994e-05,0.0,0.0,1.0,1.0,True,True
448,P7_B_NULL_RHO30,0.0,0.3,70058a6435e9a6244d21fa88c52a96d0c7b0d897168c8f63d041f79585d568b7,True,True,0.0002999999999999999,0.0,0.0,0.0,1.0,1.0,True,True
448,P7_C_EFFECT_RHO0,0.1,0.0,b1e5de3070dd3cc8811ce06df93accae208b0bba66d4769b50b6dcf5dd95d015,True,True,0.00010000000000000286,0.0,1.0,1.0,1.0,1.0,True,True
448,P7_D_EFFECT_RHO30,0.1,0.3,1f3a3472805beebb06ff9d0d2120103a6d9721c7ee8d65df3681c52de45c3216,True,True,0.00010000000000000286,0.0,1.0,1.0,1.0,1.0,True,True
449,P7_A_NULL_RHO0,0.0,0.0,9879fa487c97a6be42a53c3f58fc263051fe11cecc07f2bd501fb691791ddd44,True,True,0.0,-0.0005000000000000004,0.0,0.0,1.0,1.0,True,True
449,P7_B_NULL_RHO30,0.0,0.3,18cc7b05bd64cbce124aa2539c158a96e46de02a960f2f509fba3c1d980c5578,True,True,0.0,-0.0002999999999999982,0.0,0.0,1.0,1.0,False,True
