rep,seed,cell,fit_spec,true_effect,true_rho,n_models,n_items,n_obs,dataset_sha256,min_model_n_self,max_model_n_self,overall_self_prop,rho_model,x_mean,x_sd,context_item_level_shared,phase6_high_assignment_geometry,converged,singular,warnings,estimate,se,p_value,ci_low,ci_high,rejected_at_05,bias,ci_covers_truth,error,model_intercept_sd,model_slope_sd,model_intercept_slope_corr,item_intercept_sd,model_cov_min_eigenvalue,theta,theta_lower,singular_component,fit_error,evaluable,rejected,covered,singular_bool
484,92622484,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,582068998f003b3d0dd2a3b1a673b6cc6761cf9f4c4764e182e34703832194f1,200,200,0.5,0.3,-2.486899575160351e-16,0.8645540733227932,True,True,True,True,[],0.1212,0.0208,5.8208e-09,0.0804,0.162,True,0.021199999999999997,True,,0.0,0.0,,0.0001,0.0,"[0.0001, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
485,92622485,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,b57bd057b4646c11ab7b27fdbac72251e1ce1c89670edeef28c3deb81e12db90,200,200,0.5,0.0,2.3270274596143282e-15,0.8366067748629581,True,True,True,True,[],-0.0121,0.0208,0.5626,-0.0529,0.0288,False,-0.0121,True,,0.0601,0.0266,-0.6679,0.0,0.0004,"[0, 0.0601, -0.0177, 0.0198]","[0, 0, '-Inf', 0]",item_intercept_sd_zero,,True,0.0,1.0,True
485,92622485,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,b57bd057b4646c11ab7b27fdbac72251e1ce1c89670edeef28c3deb81e12db90,200,200,0.5,0.0,2.3270274596143282e-15,0.8366067748629581,True,True,True,True,[],-0.0119,0.0207,0.5653,-0.0524,0.0286,False,-0.0119,True,,0.0522,0.0,,0.0,3.0603e-10,"[0, 0.0522, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
485,92622485,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,64d6f01283c8bfb8fce15a25299df6310ab497a05817d45479df942097cdac7c,200,200,0.5,0.3,2.3270274596143282e-15,0.8366067748629581,True,True,True,True,[],-0.0113,0.0209,0.5873,-0.0523,0.0296,False,-0.0113,True,,0.0599,0.0304,-0.4556,0.0,0.0007,"[0, 0.0599, -0.0139, 0.0271]","[0, 0, '-Inf', 0]",item_intercept_sd_zero,,True,0.0,1.0,True
485,92622485,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,64d6f01283c8bfb8fce15a25299df6310ab497a05817d45479df942097cdac7c,200,200,0.5,0.3,2.3270274596143282e-15,0.8366067748629581,True,True,True,True,[],-0.0112,0.0207,0.5864,-0.0518,0.0293,False,-0.0112,True,,0.0547,0.0002,,0.0,5.2095e-08,"[0, 0.0547, 0.0002]","[0, 0, 0]",item_intercept_sd_zero,,True,0.0,1.0,True
485,92622485,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,cc820088fa7d4b0ba885874699b1c0e385ce64c0ded00274abb5b6a4c59e97c5,200,200,0.5,0.0,2.3270274596143282e-15,0.8366067748629581,True,True,True,True,[],0.0877,0.0211,0.0,0.0463,0.1291,True,-0.012300000000000005,True,,0.0615,0.0364,-1.0,0.0,1.1562e-10,"[0, 0.0615, -0.0364, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
485,92622485,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,cc820088fa7d4b0ba885874699b1c0e385ce64c0ded00274abb5b6a4c59e97c5,200,200,0.5,0.0,2.3270274596143282e-15,0.8366067748629581,True,True,True,True,[],0.0881,0.0208,0.0,0.0474,0.1289,True,-0.011900000000000008,True,,0.0428,0.0,,0.0,0.0,"[0, 0.0428, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
485,92622485,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,7e732588550782cc6d44b938b2672f56097837d0d8501ab77e5d65d2902c2969,200,200,0.5,0.3,2.3270274596143282e-15,0.8366067748629581,True,True,True,True,[],0.0888,0.0211,0.0,0.0475,0.1301,True,-0.011200000000000002,True,,0.0614,0.0328,-1.0,0.0,-2.1684000000000002e-19,"[0, 0.0614, -0.0328, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
485,92622485,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,7e732588550782cc6d44b938b2672f56097837d0d8501ab77e5d65d2902c2969,200,200,0.5,0.3,2.3270274596143282e-15,0.8366067748629581,True,True,True,True,[],0.0892,0.0208,0.0,0.0484,0.13,True,-0.010800000000000004,True,,0.0448,0.0,,0.0,0.0,"[0, 0.0448, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
486,92622486,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,3a9ce101a254e5ec9302994648d87dbdcd60820f3d979761a17ef6d0e3f36446,200,200,0.5,0.0,5.506706202140776e-16,0.8806550866222469,True,True,True,True,[],-0.0013,0.0216,0.9502,-0.0438,0.0411,False,-0.0013,True,,0.0,0.0642,,0.0,0.0,"[0, 0, -0.064, 0.0053]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
486,92622486,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,3a9ce101a254e5ec9302994648d87dbdcd60820f3d979761a17ef6d0e3f36446,200,200,0.5,0.0,5.506706202140776e-16,0.8806550866222469,True,True,True,True,[],-0.0014,0.0216,0.9496,-0.0437,0.041,False,-0.0014,True,,0.0098,0.0633,,0.0,0.0001,"[0, 0.0098, 0.0633]","[0, 0, 0]",item_intercept_sd_zero,,True,0.0,1.0,True
486,92622486,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,ebc7ca7ea93adf971c7efe72d9c2564140c5f9f8ae708c3600b73d798350c0cd,200,200,0.5,0.3,5.506706202140776e-16,0.8806550866222469,True,True,True,True,[],-0.001,0.0218,0.9621,-0.0438,0.0417,False,-0.001,True,,0.0,0.0696,,0.0,0.0,"[0, 0, -0.0685, 0.0123]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
486,92622486,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,ebc7ca7ea93adf971c7efe72d9c2564140c5f9f8ae708c3600b73d798350c0cd,200,200,0.5,0.3,5.506706202140776e-16,0.8806550866222469,True,True,True,True,[],-0.0011,0.0217,0.9603,-0.0437,0.0415,False,-0.0011,True,,0.0168,0.0672,,0.0,0.0003,"[0, 0.0168, 0.0672]","[0, 0, 0]",item_intercept_sd_zero,,True,0.0,1.0,True
486,92622486,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,b1dfdf2f1bc8d53b160e40efa7ca9a739ee069de1fee1a65ef3daa58e7274174,200,200,0.5,0.0,5.506706202140776e-16,0.8806550866222469,True,True,True,True,[],0.0977,0.0212,4.0203e-06,0.0562,0.1392,True,-0.0023000000000000104,True,,0.0,0.0409,,0.0,0.0,"[0, 0, -0.0152, 0.0379]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
486,92622486,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,b1dfdf2f1bc8d53b160e40efa7ca9a739ee069de1fee1a65ef3daa58e7274174,200,200,0.5,0.0,5.506706202140776e-16,0.8806550866222469,True,True,True,True,[],0.0976,0.0211,3.5439e-06,0.0564,0.1389,True,-0.0023999999999999994,True,,0.0224,0.033,,7.0585e-07,0.0005,"[7.0585e-07, 0.0224, 0.033]","[0, 0, 0]",item_intercept_sd_zero,,True,1.0,1.0,True
486,92622486,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,da12feaf09658812d6385860563c1eea09a4aaaddc796657101587cebf903d5b,200,200,0.5,0.3,5.506706202140776e-16,0.8806550866222469,True,True,True,True,[],0.0991,0.021,2.4251e-06,0.0579,0.1403,True,-0.0009000000000000119,True,,0.0201,0.0303,1.0,0.0,-5.4210000000000005e-20,"[0, 0.0201, 0.0303, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
486,92622486,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,da12feaf09658812d6385860563c1eea09a4aaaddc796657101587cebf903d5b,200,200,0.5,0.3,5.506706202140776e-16,0.8806550866222469,True,True,True,True,[],0.099,0.0211,2.8071e-06,0.0576,0.1404,True,-0.0010000000000000009,True,,0.0241,0.0374,,1.3911e-06,0.0006,"[1.3911e-06, 0.0241, 0.0374]","[0, 0, 0]",item_intercept_sd_zero,,True,1.0,1.0,True
487,92622487,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,e35b59477192e30dc365aedcab13f0fd74cbdc3ce18dc4a3d164af69681cb105,200,200,0.5,0.0,-1.225686219186173e-15,0.8590587084669384,True,True,True,True,[],-0.0084,0.0206,0.685,-0.0488,0.0321,False,-0.0084,True,,0.0,2.9391e-06,1.0,0.0423,-1.6156000000000002e-27,"[0.0423, 0, 2.9391e-06, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,0.0,1.0,True
487,92622487,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,e35b59477192e30dc365aedcab13f0fd74cbdc3ce18dc4a3d164af69681cb105,200,200,0.5,0.0,-1.225686219186173e-15,0.8590587084669384,True,True,True,True,[],-0.0084,0.0206,0.6851,-0.0488,0.0321,False,-0.0084,True,,0.0,0.0,,0.0423,0.0,"[0.0423, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
487,92622487,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,0edc665102a1485c341299bba13ff7101e92d4e28f35ba0c9db8228530b1414f,200,200,0.5,0.3,-1.225686219186173e-15,0.8590587084669384,True,True,True,True,[],-0.0075,0.0206,0.7162,-0.048,0.033,False,-0.0075,True,,0.0138,0.0023,1.0,0.0353,3.4769e-13,"[0.0353, 0.0138, 0.0023, 5.9785e-07]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
487,92622487,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,0edc665102a1485c341299bba13ff7101e92d4e28f35ba0c9db8228530b1414f,200,200,0.5,0.3,-1.225686219186173e-15,0.8590587084669384,True,True,True,True,[],-0.0075,0.0206,0.7159,-0.048,0.0329,False,-0.0075,True,,0.0142,0.0,,0.0353,0.0,"[0.0353, 0.0142, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
487,92622487,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,1ae9934e78d1cbb125ffe43a53039a8e6b1146aeae2dfa5ec3ab464c79d352f5,200,200,0.5,0.0,-1.225686219186173e-15,0.8590587084669384,True,True,True,True,[],0.0983,0.0208,2.341e-06,0.0575,0.1391,True,-0.001700000000000007,True,,0.0231,0.0112,1.0,0.0434,3.6485e-14,"[0.0434, 0.0231, 0.0112, 2.1243e-07]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
487,92622487,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,1ae9934e78d1cbb125ffe43a53039a8e6b1146aeae2dfa5ec3ab464c79d352f5,200,200,0.5,0.0,-1.225686219186173e-15,0.8590587084669384,True,True,True,True,[],0.0982,0.0208,2.3101e-06,0.0575,0.1389,True,-0.00180000000000001,True,,0.0264,0.0,,0.0435,0.0,"[0.0435, 0.0264, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
487,92622487,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,fcc8e5cfed64a6fc6592e2bf45e3e5c772e8d2c0d341a78cd140abe7b4e51eba,200,200,0.5,0.3,-1.225686219186173e-15,0.8590587084669384,True,True,True,True,[],0.1002,0.0208,1.4595e-06,0.0595,0.141,True,0.00019999999999999185,True,,0.0241,0.0101,1.0,0.0426,-1.3553e-20,"[0.0426, 0.0241, 0.0101, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
487,92622487,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,fcc8e5cfed64a6fc6592e2bf45e3e5c772e8d2c0d341a78cd140abe7b4e51eba,200,200,0.5,0.3,-1.225686219186173e-15,0.8590587084669384,True,True,True,True,[],0.1002,0.0208,1.4465e-06,0.0594,0.1409,True,0.00019999999999999185,True,,0.0273,0.0,,0.0426,0.0,"[0.0426, 0.0273, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
488,92622488,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,e48c501c430eff4652e4f623e9db0be54dacc92aa5be5be0fa073b5430ed7a6a,200,200,0.5,0.0,7.993605777301127e-16,0.9364160311047128,True,True,True,True,[],-0.0134,0.0214,0.5302,-0.0554,0.0285,False,-0.0134,True,,0.0,0.0545,,1.1504e-06,0.0,"[1.1504e-06, 0, 0.0301, 0.0454]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
488,92622488,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,e48c501c430eff4652e4f623e9db0be54dacc92aa5be5be0fa073b5430ed7a6a,200,200,0.5,0.0,7.993605777301127e-16,0.9364160311047128,True,True,True,True,[],-0.0134,0.0214,0.5302,-0.0554,0.0285,False,-0.0134,True,,0.0,0.0545,,0.0,0.0,"[0, 0, 0.0545]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
488,92622488,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,fccd183f2b91b64a09b94a60b2c742e4744a81d6bf64e88ea9d5a91798d3bbf0,200,200,0.5,0.3,7.993605777301127e-16,0.9364160311047128,True,True,True,True,[],-0.0127,0.0215,0.5545,-0.0549,0.0295,False,-0.0127,True,,0.0,0.0593,,0.0,0.0,"[0, 0, 0.0476, 0.0353]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,0.0,1.0,True
488,92622488,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,fccd183f2b91b64a09b94a60b2c742e4744a81d6bf64e88ea9d5a91798d3bbf0,200,200,0.5,0.3,7.993605777301127e-16,0.9364160311047128,True,True,True,True,[],-0.0127,0.0215,0.5546,-0.0549,0.0295,False,-0.0127,True,,0.0,0.0593,,0.0,0.0,"[0, 0, 0.0593]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
488,92622488,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,a2366cab9178ba9cb4c791f1a0da22857741d87d57af8b6ad98aa4739df365c5,200,200,0.5,0.0,7.993605777301127e-16,0.9364160311047128,True,True,True,True,[],0.0798,0.0214,0.0002,0.0378,0.1218,True,-0.02020000000000001,True,,0.0,0.0507,,0.0,0.0,"[0, 0, -0.0453, 0.0226]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
488,92622488,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,a2366cab9178ba9cb4c791f1a0da22857741d87d57af8b6ad98aa4739df365c5,200,200,0.5,0.0,7.993605777301127e-16,0.9364160311047128,True,True,True,True,[],0.0798,0.0214,0.0002,0.0378,0.1218,True,-0.02020000000000001,True,,0.0,0.0507,,0.0,0.0,"[0, 0, 0.0507]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
488,92622488,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,29e452555e50f6aaab844f2bac9e03fa68903b204c2d1416b1b0940c8c092ec5,200,200,0.5,0.3,7.993605777301127e-16,0.9364160311047128,True,True,True,True,[],0.0787,0.0215,0.0002,0.0366,0.1208,True,-0.0213,True,,0.0,0.0519,,0.0,0.0,"[0, 0, -0.0518, 0.0032]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
488,92622488,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,29e452555e50f6aaab844f2bac9e03fa68903b204c2d1416b1b0940c8c092ec5,200,200,0.5,0.3,7.993605777301127e-16,0.9364160311047128,True,True,True,True,[],0.0787,0.0215,0.0002,0.0366,0.1208,True,-0.0213,True,,0.0,0.0519,,0.0,0.0,"[0, 0, 0.0519]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
489,92622489,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,f642a0ca7f0eb8d330d5c7fe82a5a48f7310890dc98b64e6075bedd40068b04d,200,200,0.5,0.0,-2.149391775674303e-15,0.8177734060573121,True,True,True,True,[],-0.0269,0.0217,0.2165,-0.0694,0.0157,False,-0.0269,True,,0.0592,0.0668,-1.0,0.0,0.0,"[0, 0.0592, -0.0668, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
489,92622489,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,f642a0ca7f0eb8d330d5c7fe82a5a48f7310890dc98b64e6075bedd40068b04d,200,200,0.5,0.0,-2.149391775674303e-15,0.8177734060573121,True,True,True,True,[],-0.0264,0.0207,0.2019,-0.0669,0.0141,False,-0.0264,True,,0.0,0.0,,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
489,92622489,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,d3cc323e189dbe17563ae59bb2683fb2db25da2ef1cade1dccd37a452f17a9b1,200,200,0.5,0.3,-2.149391775674303e-15,0.8177734060573121,True,True,True,True,[],-0.0262,0.0217,0.2266,-0.0687,0.0163,False,-0.0262,True,,0.0589,0.0652,-1.0,3.6613e-08,0.0,"[3.6613e-08, 0.0589, -0.0652, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
489,92622489,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,d3cc323e189dbe17563ae59bb2683fb2db25da2ef1cade1dccd37a452f17a9b1,200,200,0.5,0.3,-2.149391775674303e-15,0.8177734060573121,True,True,True,True,[],-0.0257,0.0207,0.2131,-0.0662,0.0148,False,-0.0257,True,,0.0,0.0,,3.4367e-07,0.0,"[3.4367e-07, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
489,92622489,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,bd902295d3a51a0df60e5d914e9ef5586fbb6b97e3253ffb9a2c429b6ac533d7,200,200,0.5,0.0,-2.149391775674303e-15,0.8177734060573121,True,True,True,True,[],0.0701,0.0217,0.0012,0.0276,0.1126,True,-0.02990000000000001,True,,0.0598,0.0617,-1.0,0.0,0.0,"[0, 0.0598, -0.0617, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
489,92622489,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,bd902295d3a51a0df60e5d914e9ef5586fbb6b97e3253ffb9a2c429b6ac533d7,200,200,0.5,0.0,-2.149391775674303e-15,0.8177734060573121,True,True,True,True,[],0.0706,0.0208,0.0007,0.0298,0.1114,True,-0.02940000000000001,True,,0.0,0.0,,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
489,92622489,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,27fe07a13e14015a2a5dfff68230bf96a0f63c84b6fb5922e545f1599d66723e,200,200,0.5,0.3,-2.149391775674303e-15,0.8177734060573121,True,True,True,True,[],0.0683,0.0217,0.0016,0.0258,0.1108,True,-0.031700000000000006,True,,0.0598,0.0613,-1.0,0.0,-2.1684000000000002e-19,"[0, 0.0598, -0.0613, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
489,92622489,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,27fe07a13e14015a2a5dfff68230bf96a0f63c84b6fb5922e545f1599d66723e,200,200,0.5,0.3,-2.149391775674303e-15,0.8177734060573121,True,True,True,True,[],0.0689,0.0208,0.0009,0.0281,0.1096,True,-0.031100000000000003,True,,0.0,0.0,,0.0,0.0,"[0, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
490,92622490,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,a472116ff27d693b27a4818a16118abab5916d86aa178529744966e1893ec23e,200,200,0.5,0.0,1.2789769243681805e-15,0.8333760747823601,True,True,True,True,[],0.0116,0.0207,0.5758,-0.0289,0.0521,False,0.0116,True,,1.6368e-07,3.2613e-07,1.0,0.086,0.0,"[0.086, 1.6368e-07, 3.2613e-07, 0]","[0, 0, '-Inf', 0]",model_slope_sd_zero,,True,0.0,1.0,True
490,92622490,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,a472116ff27d693b27a4818a16118abab5916d86aa178529744966e1893ec23e,200,200,0.5,0.0,1.2789769243681805e-15,0.8333760747823601,True,True,True,True,[],0.0116,0.0207,0.5758,-0.0289,0.0521,False,0.0116,True,,0.0,0.0,,0.086,0.0,"[0.086, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
490,92622490,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,389c4748521f866fed4a5d19fdc417ae4e7fc3dce67e23ad84652b54445632e8,200,200,0.5,0.3,1.2789769243681805e-15,0.8333760747823601,True,True,True,True,[],0.0129,0.0213,0.5449,-0.0289,0.0547,False,0.0129,True,,0.0397,0.053,-1.0,0.0868,2.1684000000000002e-19,"[0.0868, 0.0397, -0.053, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,0.0,1.0,True
490,92622490,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,389c4748521f866fed4a5d19fdc417ae4e7fc3dce67e23ad84652b54445632e8,200,200,0.5,0.3,1.2789769243681805e-15,0.8333760747823601,True,True,True,True,[],0.0131,0.0207,0.5268,-0.0274,0.0536,False,0.0131,True,,0.0,0.0,,0.0868,0.0,"[0.0868, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,0.0,1.0,True
490,92622490,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,cb797f545ab651b1f643d690129219fb87ac6e5082cecd291697758dfa278907,200,200,0.5,0.0,1.2789769243681805e-15,0.8333760747823601,True,True,True,True,[],0.1221,0.0215,1.3361e-08,0.08,0.1642,True,0.022099999999999995,True,,0.039,0.0531,-1.0,0.0823,-2.1684000000000002e-19,"[0.0823, 0.039, -0.0531, 0]","[0, 0, '-Inf', 0]",model_corr_boundary,,True,1.0,1.0,True
490,92622490,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,cb797f545ab651b1f643d690129219fb87ac6e5082cecd291697758dfa278907,200,200,0.5,0.0,1.2789769243681805e-15,0.8333760747823601,True,True,True,True,[],0.1222,0.0208,4.3587e-09,0.0814,0.1631,True,0.022199999999999998,True,,0.0,0.0,,0.0823,0.0,"[0.0823, 0, 0]","[0, 0, 0]",model_slope_sd_zero,,True,1.0,1.0,True
490,92622490,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,9fc0253af2d8d5f0aaa50d529ea9998d4620221634e812b5dc8b6e7d4f95c12e,200,200,0.5,0.3,1.2789769243681805e-15,0.8333760747823601,True,True,True,True,[],0.1246,0.021,3.2051e-09,0.0833,0.1658,True,0.024599999999999997,True,,0.0,0.0297,,0.0863,0.0,"[0.0863, 0, 0.0165, 0.0247]","[0, 0, '-Inf', 0]",model_intercept_sd_zero,,True,1.0,1.0,True
490,92622490,P7_D_EFFECT_RHO30,M2,0.1,0.3,100,400,40000,9fc0253af2d8d5f0aaa50d529ea9998d4620221634e812b5dc8b6e7d4f95c12e,200,200,0.5,0.3,1.2789769243681805e-15,0.8333760747823601,True,True,True,False,[],0.1246,0.021,3.0846e-09,0.0834,0.1657,True,0.024599999999999997,True,,0.0105,0.0279,,0.0863,0.0001,"[0.0863, 0.0105, 0.0279]","[0, 0, 0]",non_singular,,True,1.0,1.0,False
491,92622491,P7_A_NULL_RHO0,M1,0.0,0.0,100,400,40000,11cb3a38bd4adc526bf583257ca599e6f2836ec82daba7969c391ae58be785b7,200,200,0.5,0.0,-1.4210854715202005e-15,0.8029475730265485,True,True,True,False,[],0.0006,0.0215,0.9767,-0.0415,0.0428,False,0.0006,True,,0.0133,0.0589,-1.0,0.0449,4.1832e-09,"[0.0449, 0.0133, -0.0589, 0.0003]","[0, 0, '-Inf', 0]",non_singular,,True,0.0,1.0,False
491,92622491,P7_A_NULL_RHO0,M2,0.0,0.0,100,400,40000,11cb3a38bd4adc526bf583257ca599e6f2836ec82daba7969c391ae58be785b7,200,200,0.5,0.0,-1.4210854715202005e-15,0.8029475730265485,True,True,True,True,[],0.0007,0.0212,0.9755,-0.0408,0.0421,False,0.0007,True,,0.0,0.0456,,0.0449,0.0,"[0.0449, 0, 0.0456]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
491,92622491,P7_B_NULL_RHO30,M1,0.0,0.3,100,400,40000,6a94fcaa2e3118777c8175623d1d2d89aba44c300269a8bddee7ae0a21414a88,200,200,0.5,0.3,-1.4210854715202005e-15,0.8029475730265485,True,True,True,False,[],0.0015,0.0214,0.9427,-0.0405,0.0436,False,0.0015,True,,0.0068,0.0568,-0.9835,0.041,1.4757e-06,"[0.041, 0.0068, -0.0559, 0.0103]","[0, 0, '-Inf', 0]",non_singular,,True,0.0,1.0,False
491,92622491,P7_B_NULL_RHO30,M2,0.0,0.3,100,400,40000,6a94fcaa2e3118777c8175623d1d2d89aba44c300269a8bddee7ae0a21414a88,200,200,0.5,0.3,-1.4210854715202005e-15,0.8029475730265485,True,True,True,True,[],0.0015,0.0213,0.942,-0.0401,0.0432,False,0.0015,True,,0.0,0.0502,,0.0411,0.0,"[0.0411, 0, 0.0502]","[0, 0, 0]",model_intercept_sd_zero,,True,0.0,1.0,True
491,92622491,P7_C_EFFECT_RHO0,M1,0.1,0.0,100,400,40000,f31f596f5aeb2a038a4fd80f00405a9648ffe1ef85832124436f6e0dfc411650,200,200,0.5,0.0,-1.4210854715202005e-15,0.8029475730265485,True,True,True,False,[],0.0962,0.0216,8.8633e-06,0.0537,0.1386,True,-0.0038000000000000117,True,,0.0178,0.0597,-1.0,0.0443,4.0204e-09,"[0.0443, 0.0178, -0.0597, 0.0002]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
491,92622491,P7_C_EFFECT_RHO0,M2,0.1,0.0,100,400,40000,f31f596f5aeb2a038a4fd80f00405a9648ffe1ef85832124436f6e0dfc411650,200,200,0.5,0.0,-1.4210854715202005e-15,0.8029475730265485,True,True,True,True,[],0.0962,0.0212,5.7387e-06,0.0546,0.1378,True,-0.0038000000000000117,True,,0.0,0.0413,,0.0444,0.0,"[0.0444, 0, 0.0413]","[0, 0, 0]",model_intercept_sd_zero,,True,1.0,1.0,True
491,92622491,P7_D_EFFECT_RHO30,M1,0.1,0.3,100,400,40000,d99e83006433998789c812cb158fbbbb2ca31880445e815e0ea63e2bb5922fd2,200,200,0.5,0.3,-1.4210854715202005e-15,0.8029475730265485,True,True,True,False,[],0.096,0.0216,8.3821e-06,0.0538,0.1383,True,-0.0040000000000000036,True,,0.0101,0.0563,-1.0,0.0427,6.7938e-10,"[0.0427, 0.0101, -0.0563, 0.0001]","[0, 0, '-Inf', 0]",non_singular,,True,1.0,1.0,False
